2152,একহাজার এর সাথে আঠারো যোগ করলে হবে একহাজার আঠারো,"একহাজার , আঠারো , এক হাজার আঠারো",Number
2153,একহাজার এর সাথে আঠারো যোগ করলে হবে একহাজার আঠারো,যোগ,Operator
2155,একহাজার এর সাথে আঠারো যোগ করলে হবে একহাজার আঠারো,এর সাথে করলে হবে,Others
2156,একহাজার এর সাথে উনিশ যোগ করলে হবে একহাজার উনিশ,"একহাজার , উনিশ , একহাজার উনিশ ",Number
2157,একহাজার এর সাথে উনিশ যোগ করলে হবে একহাজার উনিশ,যোগ,Operator
2159,একহাজার এর সাথে উনিশ যোগ করলে হবে একহাজার উনিশ,এর সাথে করলে হবে,Others
2160,সাইত্রিশ আর সাত যোগ করলে চুয়াল্লিশ হবে।,"সাইত্রিশ, সাত , চুয়াল্লিশ ",Number
2161,সাইত্রিশ আর সাত যোগ করলে চুয়াল্লিশ হবে।,যোগ,Operator
2163,সাইত্রিশ আর সাত যোগ করলে চুয়াল্লিশ হবে।,আর করলে হবে,Others
2164,একহাজার এর সাথে বিশ যোগ করলে হবে একহাজার বিশ,"একহাজার , বিশ , একহাজার বিশ ",Number
2165,একহাজার এর সাথে বিশ যোগ করলে হবে একহাজার বিশ,যোগ,Operator
2167,একহাজার এর সাথে বিশ যোগ করলে হবে একহাজার বিশ,এর সাথে করলে হবে,Others
2168,নিরানব্বই আর এক যোগ করলে  একশ  হবে।,"নিরানব্বই, এক, একশ ",Number
2169,নিরানব্বই আর এক যোগ করলে  একশ  হবে।,যোগ,Operator
2171,নিরানব্বই আর এক যোগ করলে  একশ  হবে।,আর করলে হবে,Others
2172,দশ এর সাথে দুই গুন করলে বিশ হবে,"দশ,দুই,বিশ",Number
2173,দশ এর সাথে দুই গুন করলে বিশ হবে,গুন,Operator
2175,দশ এর সাথে দুই গুন করলে বিশ হবে,এর সাথে গুন করলে হবে।,Others
2176,একহাজার এর সাথে একুশ যোগ করলে একহাজার একুশ হবে,"একহাজার , একুশ , একহাজার একুশ ",Number
2177,একহাজার এর সাথে একুশ যোগ করলে একহাজার একুশ হবে,যোগ,Operator
2179,একহাজার এর সাথে একুশ যোগ করলে একহাজার একুশ হবে,এর সাথে করলে হবে,Others
2180,একহাজার বাইশ এর সাথে বাইশ যোগ করলে হবে একহাজার বাইশ,"একহাজার , বাইশ , একহাজার বাইশ ",Number
2181,একহাজার বাইশ এর সাথে বাইশ যোগ করলে হবে একহাজার বাইশ,যোগ,Operator
2183,একহাজার বাইশ এর সাথে বাইশ যোগ করলে হবে একহাজার বাইশ,এর সাথে করলে হবে,Others
2184,সাত এর ফেক্টরিয়াল মান পাঁচ হাজার চল্লিশ।,"সাত,পাঁচ,চল্লিশ",Number
2185,সাত এর ফেক্টরিয়াল মান পাঁচ হাজার চল্লিশ।,ফেক্টরিয়াল,Operator
2187,সাত এর ফেক্টরিয়াল মান পাঁচ হাজার চল্লিশ।,এর মান হবে।,Others
2188,একহাজার তেইশ এর সাথে তেইশ যোগ করলে একহাজার তেইশ হবে,"একহাজার , তেইশ , একহাজার তেইশ ",Number
2189,একহাজার তেইশ এর সাথে তেইশ যোগ করলে একহাজার তেইশ হবে,যোগ,Operator
2191,একহাজার তেইশ এর সাথে তেইশ যোগ করলে একহাজার তেইশ হবে,এর সাথে করলে হবে,Others
2192,তেরো আর বিশ যোগ করলে তেত্রিশ হবে।,"তেরো, বিশ, তেত্রিশ ",Number
2193,তেরো আর বিশ যোগ করলে তেত্রিশ হবে।,যোগ,Operator
2195,তেরো আর বিশ যোগ করলে তেত্রিশ হবে।,আর করলে হবে,Others
2196,একহাজার এর সাথে চব্বিশ যোগ করলে একহাজার চব্বিশ হবে,"একহাজার , চব্বিশ , একহাজার চব্বিশ ",Number
2197,একহাজার এর সাথে চব্বিশ যোগ করলে একহাজার চব্বিশ হবে,যোগ,Operator
2199,একহাজার এর সাথে চব্বিশ যোগ করলে একহাজার চব্বিশ হবে,এর সাথে করলে হবে,Others
2200,বিরাশি থেকে ছাব্বিশ বিয়োগ করলে ছাপ্পান্ন হবে ।,"বিরাশি, ছাব্বিশ , ছাপ্পান্ন",Number
2201,বিরাশি থেকে ছাব্বিশ বিয়োগ করলে ছাপ্পান্ন হবে ।,বিয়োগ,Operator
2203,বিরাশি থেকে ছাব্বিশ বিয়োগ করলে ছাপ্পান্ন হবে ।,থেকে করলে হবে,Others
2204,একহাজার এর সাথে পঁচিশ যোগ করলে একহাজার পঁচিশ হবে,"একহাজার , পঁচিশ , একহাজার পঁচিশ ",Number
2205,একহাজার এর সাথে পঁচিশ যোগ করলে একহাজার পঁচিশ হবে,যোগ,Operator
2207,একহাজার এর সাথে পঁচিশ যোগ করলে একহাজার পঁচিশ হবে,এর সাথে করলে হবে,Others
2208,একহাজার এর সাথে ছাব্বিশ যোগ করলে হবে একহাজার ছাব্বিশ,"একহাজার , ছাব্বিশ , একহাজার ছাব্বিশ ",Number
2209,একহাজার এর সাথে ছাব্বিশ যোগ করলে হবে একহাজার ছাব্বিশ,যোগ,Operator
2211,একহাজার এর সাথে ছাব্বিশ যোগ করলে হবে একহাজার ছাব্বিশ,এর সাথে করলে হবে,Others
2212,একশ এর সাথে দুই যোগ করলে একশতদুই হবে,"একশ,দুই,একশতদুই ",Number
2213,একশ এর সাথে দুই যোগ করলে একশতদুই হবে,যোগ,Operator
2215,একশ এর সাথে দুই যোগ করলে একশতদুই হবে,এর সাথে যোগ করলে মান।,Others
2216,তেপ্পান্ন থেকে বিশ বিয়োগ করলে তেত্রিশ হবে।,"তেপ্পান্ন , বিশ, তেত্রিশ ",Number
2217,তেপ্পান্ন থেকে বিশ বিয়োগ করলে তেত্রিশ হবে।,বিয়োগ,Operator
2219,তেপ্পান্ন থেকে বিশ বিয়োগ করলে তেত্রিশ হবে।,থেকে করলে হবে,Others
2220,একহাজার এর সাথে সাতাশ যোগ করলে হবে একহাজার সাতাশ,"একহাজার , সাতাশ , একহাজার সাতাশ ",Number
2221,একহাজার এর সাথে সাতাশ যোগ করলে হবে একহাজার সাতাশ,যোগ,Operator
2223,একহাজার এর সাথে সাতাশ যোগ করলে হবে একহাজার সাতাশ,এর সাথে করলে হবে,Others
2224,একহাজার এর সাথে আঠাশ যোগ করলে হবে একহাজার আঠাশ,"একহাজার , আঠাশ , একহাজার আঠাশ ",Number
2225,একহাজার এর সাথে আঠাশ যোগ করলে হবে একহাজার আঠাশ,যোগ,Operator
2227,একহাজার এর সাথে আঠাশ যোগ করলে হবে একহাজার আঠাশ,এর সাথে করলে হবে,Others
2228,চৌদ্দ থেকে তেরো বিয়োগ করলে এক হবে ।,"চৌদ্দ,  তেরো, এক ",Number
2229,চৌদ্দ থেকে তেরো বিয়োগ করলে এক হবে ।,বিয়োগ,Operator
2231,চৌদ্দ থেকে তেরো বিয়োগ করলে এক হবে ।,থেকে করলে হবে,Others
2232,এক হাজার এর সাথে উনত্রিশ যোগ করলে একহাজার উনত্রিশ হবে,"একহাজার , উনত্রিশ , একহাজার উনত্রিশ  ",Number
2233,এক হাজার এর সাথে উনত্রিশ যোগ করলে একহাজার উনত্রিশ হবে,যোগ,Operator
2235,এক হাজার এর সাথে উনত্রিশ যোগ করলে একহাজার উনত্রিশ হবে,এর সাথে করলে হবে,Others
2236,তেঁইশ থেকে দুই বিয়োগ করলে একুশ হবে।,"তেঁইশ,দুই,একুশ",Number
2237,তেঁইশ থেকে দুই বিয়োগ করলে একুশ হবে।,বিয়োগ,Operator
2239,তেঁইশ থেকে দুই বিয়োগ করলে একুশ হবে।,থেকে করলে হবে,Others
2240,হিমেলের এগার টাকা থেকে দুই টাকা হারিয়ে যাওয়ায় তার কাছে নয় টাকা রইল।,"এগার,দুই,নয়",Number
2241,হিমেলের এগার টাকা থেকে দুই টাকা হারিয়ে যাওয়ায় তার কাছে নয় টাকা রইল।,বিয়োগ,Operator
2243,হিমেলের এগার টাকা থেকে দুই টাকা হারিয়ে যাওয়ায় তার কাছে নয় টাকা রইল।,হিমেলের থেকে হারিয়া যওয়ায় টাকা রইল।,Others
2244,একহাজার এর সাথে ত্রিশ যোগ করলে একহাজার ত্রিশ হবে,"একহাজার , ত্রিশ , একহাজার ত্রিশ ",Number
2245,একহাজার এর সাথে ত্রিশ যোগ করলে একহাজার ত্রিশ হবে,যোগ,Operator
2247,একহাজার এর সাথে ত্রিশ যোগ করলে একহাজার ত্রিশ হবে,এর সাথে করলে হবে,Others
2248,একহাজার এর সাথে একত্রিশ যোগ করলে একহাজার একত্রিশ হবে,"একহাজার , একত্রিশ , একহাজার একত্রিশ ",Number
2249,একহাজার এর সাথে একত্রিশ যোগ করলে একহাজার একত্রিশ হবে,যোগ,Operator
2251,একহাজার এর সাথে একত্রিশ যোগ করলে একহাজার একত্রিশ হবে,এর সাথে করলে হবে,Others
2252,তেরোর সাথে তিন যোগ করলে ষোল হবে।,"তেরো, তিন,ষোল  ",Number
2253,তেরোর সাথে তিন যোগ করলে ষোল হবে।,যোগ,Operator
2255,তেরোর সাথে তিন যোগ করলে ষোল হবে।,সাথে করলে হবে,Others
2256,একহাজার এর সাথে বত্রিশ যোগ করলে একহাজার বত্রিশ হবে,"একহাজার , বত্রিশ  , একহাজার বত্রিশ ",Number
2257,একহাজার এর সাথে বত্রিশ যোগ করলে একহাজার বত্রিশ হবে,যোগ,Operator
2259,একহাজার এর সাথে বত্রিশ যোগ করলে একহাজার বত্রিশ হবে,এর সাথে করলে হবে,Others
2260,ফোরকান তার বাগানে দশটি আম গাছ থাকা অবস্থায় আরো সাতটি আম গাছ লাগিয়ে ফেলেন।এখন তার আম গাছের সংখ্যা সতেরটি।,"দশ,সাত,সতের ",Number
2261,ফোরকান তার বাগানে দশটি আম গাছ থাকা অবস্থায় আরো সাতটি আম গাছ লাগিয়ে ফেলেন।এখন তার আম গাছের সংখ্যা সতেরটি।,যোগ,Operator
2263,ফোরকান তার বাগানে দশটি আম গাছ থাকা অবস্থায় আরো সাতটি আম গাছ লাগিয়ে ফেলেন।এখন তার আম গাছের সংখ্যা সতেরটি।,ফোরকান তার বাগানের আম গাছ থাকা অবস্থায় আরো আম গাছ লাগিয়া ফেলেন।,Others
2264,একহাজার এর সাথে তেত্রিশ যোগ করলে একহাজার তেত্রিশ হবে,"একহাজার , তেত্রিশ , একহাজার তেত্রিশ ",Number
2265,একহাজার এর সাথে তেত্রিশ যোগ করলে একহাজার তেত্রিশ হবে,যোগ,Operator
2267,একহাজার এর সাথে তেত্রিশ যোগ করলে একহাজার তেত্রিশ হবে,এর সাথে করলে হবে,Others
2268,একহাজার এর সাথে চৌত্রিশ যোগ করলে একহাজার চৌত্রিশ হবে,"একহাজার ,চৌত্রিশ , একহাজার চৌত্রিশ ",Number
2269,একহাজার এর সাথে চৌত্রিশ যোগ করলে একহাজার চৌত্রিশ হবে,যোগ,Operator
2271,একহাজার এর সাথে চৌত্রিশ যোগ করলে একহাজার চৌত্রিশ হবে,এর সাথে করলে হবে,Others
2272,একহাজার এর সাথে পঁয়ত্রিশ যোগ করলে একহাজার পঁয়ত্রিশ হবে,"একহাজার , পঁয়ত্রিশ , একহাজার পঁয়ত্রিশ ",Number
2273,একহাজার এর সাথে পঁয়ত্রিশ যোগ করলে একহাজার পঁয়ত্রিশ হবে,যোগ,Operator
2275,একহাজার এর সাথে পঁয়ত্রিশ যোগ করলে একহাজার পঁয়ত্রিশ হবে,এর সাথে করলে,Others
2276,চুরাশি থেকে দশ বিয়োগ করলে চুয়াত্তর হবে ।,"চুরাশি , দশ, চুয়াত্তর",Number
2277,চুরাশি থেকে দশ বিয়োগ করলে চুয়াত্তর হবে ।,বিয়োগ,Operator
2279,চুরাশি থেকে দশ বিয়োগ করলে চুয়াত্তর হবে ।,থেকে করলে হবে,Others
2280,একহাজার এর সাথে ছত্রিশ যোগ করলে একহাজার ছত্রিশ হবে,"একহাজার ,ছত্রিশ , একহাজার ছত্রিশ ",Number
2281,একহাজার এর সাথে ছত্রিশ যোগ করলে একহাজার ছত্রিশ হবে,যোগ,Operator
2283,একহাজার এর সাথে ছত্রিশ যোগ করলে একহাজার ছত্রিশ হবে,এর সাথে করলে হবে,Others
2284,একহাজার এর সাথে সাতত্রিশ যোগ করলে একহাজার সাতত্রিশ হবে,"একহাজার , সাতত্রিশ , একহাজার সাতত্রিশ ",Number
2285,একহাজার এর সাথে সাতত্রিশ যোগ করলে একহাজার সাতত্রিশ হবে,যোগ,Operator
2287,একহাজার এর সাথে সাতত্রিশ যোগ করলে একহাজার সাতত্রিশ হবে,এর সাথে করলে হবে,Others
2288,একচল্লিশ আর একান্ন যোগ করলে বিরানব্বই হবে।,"একচল্লিশ, একান্ন, বিরানব্বই  ",Number
2289,একচল্লিশ আর একান্ন যোগ করলে বিরানব্বই হবে।,যোগ,Operator
2291,একচল্লিশ আর একান্ন যোগ করলে বিরানব্বই হবে।,আর করলে হবে,Others
2292,একহাজার এর সাথে আটত্রিশ যোগ করলে একহাজার আটত্রিশ হবে,"একহাজার , আটত্রিশ , একহাজার আটত্রিশ ",Number
2293,একহাজার এর সাথে আটত্রিশ যোগ করলে একহাজার আটত্রিশ হবে,যোগ,Operator
2295,একহাজার এর সাথে আটত্রিশ যোগ করলে একহাজার আটত্রিশ হবে,এর সাথে করলে হবে,Others
2296,একহাজার এর সাথে ঊনচল্লিশ যোগ করলে একহাজার ঊনচল্লিশ হবে,"একহাজার , ঊনচল্লিস ,একহাজার ঊনচল্লিশ ",Number
2297,একহাজার এর সাথে ঊনচল্লিশ যোগ করলে একহাজার ঊনচল্লিশ হবে,যোগ,Operator
2299,একহাজার এর সাথে ঊনচল্লিশ যোগ করলে একহাজার ঊনচল্লিশ হবে,এর সাথে করলে হবে,Others
2300,একহাজার এর সাথে চল্লিশ যোগ করলে একহাজার চল্লিশ  হবে,"একহাজার ,চল্লিশ , একহাজার চল্লিশ  ",Number
2301,একহাজার এর সাথে চল্লিশ যোগ করলে একহাজার চল্লিশ  হবে,যোগ,Operator
2303,একহাজার এর সাথে চল্লিশ যোগ করলে একহাজার চল্লিশ  হবে,এর সাথে করলে হবে,Others
2304,একহাজার এর সাথে একচল্লিশ যোগ করলে একহাজার  একচল্লিশ হবে,"একহাজার , একচল্লিশ  , একহাজার  একচল্লিশ ",Number
2305,একহাজার এর সাথে একচল্লিশ যোগ করলে একহাজার  একচল্লিশ হবে,যোগ,Operator
2307,একহাজার এর সাথে একচল্লিশ যোগ করলে একহাজার  একচল্লিশ হবে,এর সাথে করলে হবে,Others
2308,একহাজার এর সাথে বিয়াল্লিশ যোগ করলে একহাজার বিয়াল্লিশ হবে,"একহাজার , বিয়াল্লিশ , একহাজার বিয়াল্লিশ ",Number
2309,একহাজার এর সাথে বিয়াল্লিশ যোগ করলে একহাজার বিয়াল্লিশ হবে,যোগ,Operator
2311,একহাজার এর সাথে বিয়াল্লিশ যোগ করলে একহাজার বিয়াল্লিশ হবে,এর সাথে করলে হবে,Others
2312,একহাজার সাথে তেতাল্লিশ যোগ  করলে একহাজার তেতাল্লিশ হবে,"একহাজার ,তেতাল্লিশ  , একহাজার তেতাল্লিশ ",Number
2313,একহাজার সাথে তেতাল্লিশ যোগ  করলে একহাজার তেতাল্লিশ হবে,যোগ,Operator
2315,একহাজার সাথে তেতাল্লিশ যোগ  করলে একহাজার তেতাল্লিশ হবে,এর সাথে করলে হবে,Others
2316,একহাজার এর সাথে চুয়াল্লিশ যোগ করলে একহাজার  চুয়াল্লিশ  হবে,"একহাজার , চুয়াল্লিশ  , একহাজার চুয়াল্লিশ ",Number
2317,একহাজার এর সাথে চুয়াল্লিশ যোগ করলে একহাজার  চুয়াল্লিশ  হবে,যোগ,Operator
2319,একহাজার এর সাথে চুয়াল্লিশ যোগ করলে একহাজার  চুয়াল্লিশ  হবে,এর সাথে করলে হবে,Others
2320,একহাজার এর সাথে পঁয়তাল্লিশ যোগ করলে একহাজার পঁয়তাল্লিশ হবে,"একহাজার ,পঁয়তাল্লিশ , একহাজার পঁয়তাল্লিশ ",Number
2321,একহাজার এর সাথে পঁয়তাল্লিশ যোগ করলে একহাজার পঁয়তাল্লিশ হবে,যোগ,Operator
2323,একহাজার এর সাথে পঁয়তাল্লিশ যোগ করলে একহাজার পঁয়তাল্লিশ হবে,এর সাথে করলে হবে,Others
2324,একহাজার এর সাথে ছেচল্লিশ যোগ করলে একহাজার ছেচল্লিশ হবে,"একহাজার , ছেচল্লিশ , একহাজার , ছেচল্লিশ ",Number
2325,একহাজার এর সাথে ছেচল্লিশ যোগ করলে একহাজার ছেচল্লিশ হবে,যোগ,Operator
2327,একহাজার এর সাথে ছেচল্লিশ যোগ করলে একহাজার ছেচল্লিশ হবে,এর সাথে করলে হবে,Others
2328,একহাজার এর সাথে সাতচল্লিশ যোগ করলে একহাজার সাতচল্লিশ হবে,"একহাজার , সাতচল্লিশ , একহাজার সাতচল্লিশ ",Number
2329,একহাজার এর সাথে সাতচল্লিশ যোগ করলে একহাজার সাতচল্লিশ হবে,যোগ,Operator
2331,একহাজার এর সাথে সাতচল্লিশ যোগ করলে একহাজার সাতচল্লিশ হবে,এর সাথে হবে,Others
2332,ষোল এর সাথে চার গুন করলে চৌষট্টি হবে।,"ষোল,চার,চৌষট্টি ",Number
2333,ষোল এর সাথে চার গুন করলে চৌষট্টি হবে।,গুন,Operator
2335,ষোল এর সাথে চার গুন করলে চৌষট্টি হবে।,এর সাথে গুন করলে হবে।,Others
2336,চল্লিশ থেকে ঊনিশ বিয়োগ দিলে একুশ হবে।,"চল্লিশ,ঊনিশ,একুশ",Number
2337,চল্লিশ থেকে ঊনিশ বিয়োগ দিলে একুশ হবে।,বিয়োগ,Operator
2339,চল্লিশ থেকে ঊনিশ বিয়োগ দিলে একুশ হবে।,থেকে ঊনিশ বিয়োগ দিলে হবে।,Others
2340,আট আর নয় যোগ করলে সতেরো হবে।,"আট, নয়,  সতেরো ",Number
2341,আট আর নয় যোগ করলে সতেরো হবে।,যোগ,Operator
2343,আট আর নয় যোগ করলে সতেরো হবে।,আর করলে হবে,Others
2344,আঠারো আর দুই যোগ করলে বিশ হুবে ।,"আঠারো , দুই , বিশ ",Number
2345,আঠারো আর দুই যোগ করলে বিশ হুবে ।,যোগ,Operator
2347,আঠারো আর দুই যোগ করলে বিশ হুবে ।,আর করলে হবে,Others
2348,নয় থেকে সাত বিয়োগ করলে দুই হবে।,"নয়, সাত, দুই ",Number
2349,নয় থেকে সাত বিয়োগ করলে দুই হবে।,বিয়োগ,Operator
2351,নয় থেকে সাত বিয়োগ করলে দুই হবে।,থেকে করলে হবে,Others
2352,বারো আর বারো যোগ করলে চব্বিশ হবে ।,"বারো, বারো, চব্বিশ ",Number
2353,বারো আর বারো যোগ করলে চব্বিশ হবে ।,যোগ,Operator
2355,বারো আর বারো যোগ করলে চব্বিশ হবে ।,আর করলে হবে,Others
2356,চব্বিশ থেকে বারো বিয়োগ করলে বারো হবে ।,"চব্বিশ, বারো, বারো ",Number
2357,চব্বিশ থেকে বারো বিয়োগ করলে বারো হবে ।,বিয়োগ,Operator
2359,চব্বিশ থেকে বারো বিয়োগ করলে বারো হবে ।,থেকে করলে হবে,Others
2360,বায়ান্ন আর দুই গুণ করলে একশ চার হবে ।,"বায়ান্ন , দুই, একশ চার ",Number
2361,বায়ান্ন আর দুই গুণ করলে একশ চার হবে ।,গুণ,Operator
2363,বায়ান্ন আর দুই গুণ করলে একশ চার হবে ।,আর করলে হবে,Others
2364,পঁচাশি আর এগারো যোগ করলে ছিয়ানব্বই হবে।,"পঁচাশি, এগারো, ছিয়ানব্বই ",Number
2365,পঁচাশি আর এগারো যোগ করলে ছিয়ানব্বই হবে।,যোগ,Operator
2367,পঁচাশি আর এগারো যোগ করলে ছিয়ানব্বই হবে।,আর করলে হবে,Others
2368,চৌদ্দ আর তিন গুণ করলে বিয়াল্লিশ হবে।,"চৌদ্দ , তিন, বিয়াল্লিশ",Number
2369,চৌদ্দ আর তিন গুণ করলে বিয়াল্লিশ হবে।,গুণ,Operator
2371,চৌদ্দ আর তিন গুণ করলে বিয়াল্লিশ হবে।,আর করলে হবে,Others
2372,ঊনত্রিশ থেকে আটাশ বিয়োগ করলে এক হবে।,"ঊনত্রিশ , আটাশ , এক ",Number
2373,ঊনত্রিশ থেকে আটাশ বিয়োগ করলে এক হবে।,বিয়োগ,Operator
2375,ঊনত্রিশ থেকে আটাশ বিয়োগ করলে এক হবে।,থেকে করলে হবে,Others
2376,তিন টাকা দামে তিনটি জিনিস কিনে সেটিকে চার টাকা করে মোট বারো টাকায় বিক্রি করল মারিয়া।,"তিন ,চার,বারো",Number
2377,তিন টাকা দামে তিনটি জিনিস কিনে সেটিকে চার টাকা করে মোট বারো টাকায় বিক্রি করল মারিয়া।,যোগ,Operator
2379,তিন টাকা দামে তিনটি জিনিস কিনে সেটিকে চার টাকা করে মোট বারো টাকায় বিক্রি করল মারিয়া।,টাকা দামে জিনিস কিনে সেটিকে টাকা দামে বিক্রি করল মারিয়া।,Others
2380,একশতচল্লিশ সংখ্যাকে চার ধারা ভাগ করলে ভাগশেষ পঁয়এিশ হবে।,"একশতচল্লিশ,চার,পঁয়এিশ ",Number
2381,একশতচল্লিশ সংখ্যাকে চার ধারা ভাগ করলে ভাগশেষ পঁয়এিশ হবে।,ভাগ,Operator
2383,একশতচল্লিশ সংখ্যাকে চার ধারা ভাগ করলে ভাগশেষ পঁয়এিশ হবে।,সংখ্যাকে  করলে হবে।,Others
2384,নব্বইকে পয়তাল্লিশ ধারা ভাগ করলে ভাগশেষ দুই হবে।,"নব্বই,পয়তাল্লিশ ,দুই",Number
2385,নব্বইকে পয়তাল্লিশ ধারা ভাগ করলে ভাগশেষ দুই হবে।,ভাগ,Operator
2387,নব্বইকে পয়তাল্লিশ ধারা ভাগ করলে ভাগশেষ দুই হবে।,ধারা করলে ভাগশেষ হবে ।,Others
2388,পঁচাত্তরকে পঁচিশ ধারা ভাগ করলে ভাগশেষ তিন হবে।,"পঁচাত্তর ,পঁচিশ ,তিন",Number
2389,পঁচাত্তরকে পঁচিশ ধারা ভাগ করলে ভাগশেষ তিন হবে।,ভাগ,Operator
2391,পঁচাত্তরকে পঁচিশ ধারা ভাগ করলে ভাগশেষ তিন হবে।,ধারা করলে ভাগশেষ হবে।,Others
2392,দুইশত পঁচিশ কে পাঁচ ধারা ভাগ করলে ভাগফল পঁয়তাল্লিশ হবে।,"দুইশত পঁচিশ ,পাঁচ,পঁয়তাল্লিশ ",Number
2393,দুইশত পঁচিশ কে পাঁচ ধারা ভাগ করলে ভাগফল পঁয়তাল্লিশ হবে।,ভাগ,Operator
2395,দুইশত পঁচিশ কে পাঁচ ধারা ভাগ করলে ভাগফল পঁয়তাল্লিশ হবে।,ধারা করলে ভাগফল হবে।,Others
2396,সতেরকে সতের আর চার ধারা গুন করলে গুনফল এগারশত ছাপ্পান্ন হবে।,"সতের,সতের,চার,এগারশত ছাপান্ন",Number
2397,সতেরকে সতের আর চার ধারা গুন করলে গুনফল এগারশত ছাপ্পান্ন হবে।,গুন,Operator
2399,সতেরকে সতের আর চার ধারা গুন করলে গুনফল এগারশত ছাপ্পান্ন হবে।,ধারা করলে গুনফল হবে।,Others
2400,মিনার কাছে পাঁচটি আম ছিল। রাজু তাকে আরো দুইটি দিল। মিনার কাছে মোট  কয়টি আম আছে,"পাঁচ, দুই ",Number
2401,মিনার কাছে পাঁচটি আম ছিল। রাজু তাকে আরো দুইটি দিল। মিনার কাছে মোট  কয়টি আম আছে,যোগ,Operator
2403,মিনার কাছে পাঁচটি আম ছিল। রাজু তাকে আরো দুইটি দিল। মিনার কাছে মোট  কয়টি আম আছে,মিনার কাছে  আম ছিল। রাজু তাকে  দিল। মিনার কাছে মোট  আম আছে,Others
2404,ছত্রিশের বর্গমূলের মান ছয় ।,"ছত্রিশ, ছয় ",Number
2405,ছত্রিশের বর্গমূলের মান ছয় ।,বর্গমূল,Operator
2407,ছত্রিশের বর্গমূলের মান ছয় ।,মান,Others
2408,ঊনপঞ্চাশের বর্গমূলের মান সাত।,"ঊনপঞ্চাশ,সাত",Number
2409,ঊনপঞ্চাশের বর্গমূলের মান সাত।,বর্গমূল,Operator
2411,ঊনপঞ্চাশের বর্গমূলের মান সাত।,মান,Others
2412,চৌষট্টির বর্গমূলের মান আট।,"চৌষট্টি, আট",Number
2413,চৌষট্টির বর্গমূলের মান আট।,বর্গমূল,Operator
2415,চৌষট্টির বর্গমূলের মান আট।,মান,Others
2416,একাশির বর্গমূলের মান নয়," একাশি, নয়",Number
2417,একাশির বর্গমূলের মান নয়,বর্গমূল,Operator
2419,একাশির বর্গমূলের মান নয়,মান,Others
2420,একশোর বর্গমূলের মান দশ ।,"একশো, দশ ",Number
2421,একশোর বর্গমূলের মান দশ ।,বর্গমূল,Operator
2423,একশোর বর্গমূলের মান দশ ।,মান,Others
2424,একশো একুশের বর্গমূলের মান এগারো।,"একশো একুশ, এগারো ",Number
2425,একশো একুশের বর্গমূলের মান এগারো।,বর্গমূল,Operator
2427,একশো একুশের বর্গমূলের মান এগারো।,মান,Others
2428,একশ চুয়াল্লিশের বর্গমূলের মান বারো।," একশ চুয়াল্লিশ, বারো",Number
2429,একশ চুয়াল্লিশের বর্গমূলের মান বারো।,বর্গমূল,Operator
2431,একশ চুয়াল্লিশের বর্গমূলের মান বারো।,মান,Others
2432,একশ ঊনসত্তরের বর্গমূলের মান তেরো।,"একশ ঊনসত্তর , তেরো ",Number
2433,একশ ঊনসত্তরের বর্গমূলের মান তেরো।,বর্গমূল,Operator
2435,একশ ঊনসত্তরের বর্গমূলের মান তেরো।,মান,Others
2436,একশ ছিয়ানব্বই এর বর্গমূলের মান চৌদ্দ।," একশ ছিয়ানব্বই,  চৌদ্দ ",Number
2437,একশ ছিয়ানব্বই এর বর্গমূলের মান চৌদ্দ।,বর্গমূল,Operator
2439,একশ ছিয়ানব্বই এর বর্গমূলের মান চৌদ্দ।,মান,Others
2440,একটি কলমের দাম পাঁচ টাকা। ছয়টি কলমের দাম কত,"পাঁচ, ছয় ",Number
2441,একটি কলমের দাম পাঁচ টাকা। ছয়টি কলমের দাম কত,গুণ,Operator
2443,একটি কলমের দাম পাঁচ টাকা। ছয়টি কলমের দাম কত,কলমের দাম  টাকা।  কলমের দাম কত,Others
2444,সাদিয়ার কাছে দুইটি পেন্সিল আছে। সে নতুন আরো দুইটি পেল। মোট পেন্সিলের সংখ্যা চার,"দুই, দুই ",Number
2445,সাদিয়ার কাছে দুইটি পেন্সিল আছে। সে নতুন আরো দুইটি পেল। মোট পেন্সিলের সংখ্যা চার,যোগ,Operator
2447,সাদিয়ার কাছে দুইটি পেন্সিল আছে। সে নতুন আরো দুইটি পেল। মোট পেন্সিলের সংখ্যা চার,সাদিয়ার কাছে  পেন্সিল আছে। সে নতুন আরো পেল। মোট পেন্সিলের সংখ্যা,Others
2448,চারটি থালার প্রত্যেকটি তে পাঁচটি করে টমেটো রয়েছে। মোট টমেটো সংখ্যা কত,"চার, পাঁচ ",Number
2449,চারটি থালার প্রত্যেকটি তে পাঁচটি করে টমেটো রয়েছে। মোট টমেটো সংখ্যা কত,গুণ,Operator
2451,চারটি থালার প্রত্যেকটি তে পাঁচটি করে টমেটো রয়েছে। মোট টমেটো সংখ্যা কত,টি থালার প্রত্যেকটি তে টি করে টমেটো রয়েছে। মোট টমেটো সংখ্যা কত,Others
2452,ছয়টি থালার প্রত্যেকটি তে পাঁচটি করে লিচু আছে। মোট লিচুর সংখ্যা কত,"ছয়, পাঁচ ",Number
2453,ছয়টি থালার প্রত্যেকটি তে পাঁচটি করে লিচু আছে। মোট লিচুর সংখ্যা কত,গুণ,Operator
